hour,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales
2018-06-01 19:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-06-01 20:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-01 21:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-01 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-01 23:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-02 00:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-06-02 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-02 02:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-02 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-02 04:00:00,0,0.000,0.000,-24.950,-24.950,0.000,0.000,-24.950
2018-06-02 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-02 06:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-02 07:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-02 08:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-02 09:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-06-02 10:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-02 11:00:00,4,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2018-06-02 12:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-02 13:00:00,1,19.950,0.000,0.000,19.950,0.000,0.000,19.950
2018-06-02 14:00:00,3,89.850,0.000,0.000,89.850,0.000,0.000,89.850
2018-06-02 15:00:00,2,54.900,0.000,0.000,54.900,0.000,0.000,54.900
2018-06-02 16:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-02 17:00:00,1,34.950,-8.730,0.000,26.220,0.000,0.000,26.220
2018-06-02 18:00:00,3,84.850,0.000,0.000,84.850,0.000,0.000,84.850
2018-06-02 19:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-02 20:00:00,2,67.850,0.000,0.000,67.850,0.000,0.000,67.850
2018-06-02 21:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-02 22:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-02 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-03 00:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-03 01:00:00,1,19.950,0.000,0.000,19.950,0.000,0.000,19.950
2018-06-03 02:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-03 03:00:00,0,0.000,0.000,-44.950,-44.950,0.000,0.000,-44.950
2018-06-03 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-03 05:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-03 06:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-03 07:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-03 08:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-03 09:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-03 10:00:00,4,139.800,-6.230,0.000,133.570,0.000,0.000,133.570
2018-06-03 11:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-03 12:00:00,4,172.750,0.000,0.000,172.750,0.000,0.000,172.750
2018-06-03 13:00:00,4,107.800,0.000,0.000,107.800,0.000,0.000,107.800
2018-06-03 14:00:00,4,122.750,0.000,0.000,122.750,0.000,0.000,122.750
2018-06-03 15:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-06-03 16:00:00,3,127.800,0.000,0.000,127.800,0.000,0.000,127.800
2018-06-03 17:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-03 18:00:00,4,109.800,0.000,0.000,109.800,0.000,0.000,109.800
2018-06-03 19:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-06-03 20:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-03 21:00:00,4,119.800,-12.470,0.000,107.330,0.000,0.000,107.330
2018-06-03 22:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-06-03 23:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-04 00:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-04 01:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-04 02:00:00,1,47.900,0.000,0.000,47.900,0.000,0.000,47.900
2018-06-04 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-04 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-04 05:00:00,2,67.850,0.000,0.000,67.850,0.000,0.000,67.850
2018-06-04 06:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-04 07:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-04 08:00:00,5,159.750,0.000,0.000,159.750,0.000,0.000,159.750
2018-06-04 09:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-06-04 10:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-04 11:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-04 12:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-04 13:00:00,2,72.850,0.000,0.000,72.850,0.000,0.000,72.850
2018-06-04 14:00:00,3,84.850,0.000,0.000,84.850,0.000,0.000,84.850
2018-06-04 15:00:00,7,250.550,0.000,0.000,250.550,0.000,0.000,250.550
2018-06-04 16:00:00,3,79.850,0.000,0.000,79.850,0.000,0.000,79.850
2018-06-04 17:00:00,3,127.800,0.000,0.000,127.800,0.000,0.000,127.800
2018-06-04 18:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-06-04 19:00:00,4,139.800,0.000,0.000,139.800,0.000,0.000,139.800
2018-06-04 20:00:00,4,139.800,0.000,0.000,139.800,0.000,0.000,139.800
2018-06-04 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-04 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-04 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-05 00:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-05 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-05 02:00:00,0,0.000,0.000,-24.950,-24.950,0.000,0.000,-24.950
2018-06-05 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-05 04:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-05 05:00:00,4,130.750,0.000,0.000,130.750,0.000,0.780,131.530
2018-06-05 06:00:00,2,84.850,0.000,0.000,84.850,0.000,0.000,84.850
2018-06-05 07:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-05 08:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-05 09:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-05 10:00:00,6,219.700,0.000,0.000,219.700,0.000,0.000,219.700
2018-06-05 11:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-05 12:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-05 13:00:00,2,54.900,0.000,0.000,54.900,0.000,0.000,54.900
2018-06-05 14:00:00,4,154.750,0.000,0.000,154.750,0.000,0.000,154.750
2018-06-05 15:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-05 16:00:00,4,152.750,0.000,0.000,152.750,0.000,0.000,152.750
2018-06-05 17:00:00,2,117.800,0.000,0.000,117.800,0.000,0.000,117.800
2018-06-05 18:00:00,3,82.850,0.000,0.000,82.850,0.000,0.000,82.850
2018-06-05 19:00:00,4,119.800,-8.730,0.000,111.070,0.000,0.000,111.070
2018-06-05 20:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-05 21:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-05 22:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-05 23:00:00,2,47.900,0.000,0.000,47.900,0.000,0.000,47.900
2018-06-06 00:00:00,2,64.900,0.000,0.000,64.900,0.000,0.000,64.900
2018-06-06 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-06 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-06 03:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-06 04:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-06 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-06 06:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-06 07:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-06 08:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-06 09:00:00,5,139.750,0.000,0.000,139.750,7.990,0.400,148.140
2018-06-06 10:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-06 11:00:00,3,94.800,-9.970,0.000,84.830,0.000,0.000,84.830
2018-06-06 12:00:00,4,139.800,0.000,0.000,139.800,0.000,0.000,139.800
2018-06-06 13:00:00,5,209.650,0.000,0.000,209.650,0.000,0.000,209.650
2018-06-06 14:00:00,4,159.800,0.000,0.000,159.800,0.000,0.000,159.800
2018-06-06 15:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-06-06 16:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-06 17:00:00,6,199.700,-26.190,0.000,173.510,0.000,0.000,173.510
2018-06-06 18:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-06-06 19:00:00,3,107.800,0.000,0.000,107.800,0.000,0.000,107.800
2018-06-06 20:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-06 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-06 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-06 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-07 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-07 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-07 02:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-07 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-07 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-07 05:00:00,1,37.900,0.000,0.000,37.900,0.000,0.000,37.900
2018-06-07 06:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-07 07:00:00,2,47.900,0.000,0.000,47.900,0.000,0.000,47.900
2018-06-07 08:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-07 09:00:00,3,89.850,0.000,0.000,89.850,0.000,0.000,89.850
2018-06-07 10:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-07 11:00:00,2,79.900,0.000,-1.950,77.950,0.000,0.000,77.950
2018-06-07 12:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-07 13:00:00,3,117.800,0.000,0.000,117.800,0.000,0.000,117.800
2018-06-07 14:00:00,3,114.850,-11.230,0.000,103.620,0.000,0.000,103.620
2018-06-07 15:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-07 16:00:00,2,49.900,0.000,0.000,49.900,0.000,0.000,49.900
2018-06-07 17:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-07 18:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-07 19:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-07 20:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-07 21:00:00,3,149.800,0.000,0.000,149.800,0.000,0.000,149.800
2018-06-07 22:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-06-07 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-08 02:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-08 03:00:00,1,44.950,-11.230,0.000,33.720,0.000,0.000,33.720
2018-06-08 04:00:00,1,37.900,0.000,0.000,37.900,0.000,0.000,37.900
2018-06-08 05:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-08 06:00:00,2,89.900,-11.230,0.000,78.670,0.000,0.000,78.670
2018-06-08 07:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 08:00:00,2,92.850,0.000,0.000,92.850,0.000,0.000,92.850
2018-06-08 09:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 10:00:00,1,19.950,0.000,0.000,19.950,0.000,0.000,19.950
2018-06-08 11:00:00,1,12.950,0.000,0.000,12.950,0.000,0.000,12.950
2018-06-08 12:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 13:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 14:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-08 15:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 16:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-08 17:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 18:00:00,2,69.900,-8.730,0.000,61.170,0.000,0.000,61.170
2018-06-08 19:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 20:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 21:00:00,1,34.950,-8.730,0.000,26.220,0.000,0.000,26.220
2018-06-08 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-08 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-09 00:00:00,1,39.900,0.000,0.000,39.900,12.990,0.000,52.890
2018-06-09 01:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-09 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-09 03:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-09 04:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-09 05:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-09 06:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-06-09 07:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-09 08:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-09 09:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-09 10:00:00,2,49.900,0.000,0.000,49.900,0.000,0.000,49.900
2018-06-09 11:00:00,3,140.750,-8.730,0.000,132.020,0.000,0.000,132.020
2018-06-09 12:00:00,2,82.850,0.000,0.000,82.850,0.000,0.000,82.850
2018-06-09 13:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-09 14:00:00,2,49.900,0.000,0.000,49.900,0.000,0.000,49.900
2018-06-09 15:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-09 16:00:00,3,117.800,0.000,0.000,117.800,0.000,0.000,117.800
2018-06-09 17:00:00,3,107.800,0.000,0.000,107.800,0.000,0.000,107.800
2018-06-09 18:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-06-09 19:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-06-09 20:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-09 21:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-09 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-09 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-10 00:00:00,2,49.900,0.000,0.000,49.900,0.000,0.000,49.900
2018-06-10 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-10 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-10 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-10 04:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-10 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-10 06:00:00,2,47.900,0.000,0.000,47.900,10.990,0.000,58.890
2018-06-10 07:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-10 08:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-10 09:00:00,6,184.700,0.000,0.000,184.700,0.000,0.000,184.700
2018-06-10 10:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-10 11:00:00,2,49.900,0.000,0.000,49.900,0.000,0.000,49.900
2018-06-10 12:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-10 13:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-10 14:00:00,2,92.850,0.000,0.000,92.850,0.000,0.000,92.850
2018-06-10 15:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-06-10 16:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-06-10 17:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-10 18:00:00,3,72.850,0.000,0.000,72.850,0.000,0.000,72.850
2018-06-10 19:00:00,6,212.650,0.000,0.000,212.650,0.000,0.000,212.650
2018-06-10 20:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-10 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-10 22:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-10 23:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-06-11 00:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-11 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-11 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-11 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-11 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-11 05:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-11 06:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-11 07:00:00,4,114.800,0.000,0.000,114.800,0.000,0.000,114.800
2018-06-11 08:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-06-11 09:00:00,2,64.900,0.000,0.000,64.900,0.000,0.000,64.900
2018-06-11 10:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-11 11:00:00,4,139.700,0.000,0.000,139.700,0.000,0.000,139.700
2018-06-11 12:00:00,2,72.850,0.000,0.000,72.850,0.000,0.000,72.850
2018-06-11 13:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2018-06-11 14:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-11 15:00:00,4,162.650,0.000,0.000,162.650,0.000,0.000,162.650
2018-06-11 16:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-11 17:00:00,2,69.900,-8.730,0.000,61.170,0.000,0.000,61.170
2018-06-11 18:00:00,4,159.800,-8.730,0.000,151.070,0.000,0.000,151.070
2018-06-11 19:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-11 20:00:00,5,167.700,0.000,0.000,167.700,0.000,0.000,167.700
2018-06-11 21:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-06-11 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-11 23:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-12 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-12 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-12 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-12 03:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-12 04:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-06-12 05:00:00,3,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-06-12 06:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-12 07:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-06-12 08:00:00,2,82.850,0.000,0.000,82.850,0.000,0.000,82.850
2018-06-12 09:00:00,4,152.750,0.000,0.000,152.750,0.000,0.000,152.750
2018-06-12 10:00:00,7,304.550,0.000,0.000,304.550,0.000,0.000,304.550
2018-06-12 11:00:00,5,167.700,0.000,0.000,167.700,0.000,0.000,167.700
2018-06-12 12:00:00,6,189.700,0.000,0.000,189.700,0.000,0.000,189.700
2018-06-12 13:00:00,7,234.600,0.000,0.000,234.600,7.990,1.040,243.630
2018-06-12 14:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-12 15:00:00,5,190.650,-11.970,0.000,178.680,0.000,0.000,178.680
2018-06-12 16:00:00,2,72.850,0.000,0.000,72.850,0.000,0.000,72.850
2018-06-12 17:00:00,3,172.750,0.000,0.000,172.750,0.000,0.000,172.750
2018-06-12 18:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-12 19:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-12 20:00:00,8,262.550,0.000,0.000,262.550,0.000,0.000,262.550
2018-06-12 21:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-12 22:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-12 23:00:00,3,89.850,0.000,0.000,89.850,0.000,0.000,89.850
2018-06-13 00:00:00,1,57.900,0.000,0.000,57.900,0.000,0.000,57.900
2018-06-13 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-13 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-13 03:00:00,1,39.900,0.000,0.000,39.900,0.000,0.000,39.900
2018-06-13 04:00:00,2,44.900,0.000,0.000,44.900,0.000,0.000,44.900
2018-06-13 05:00:00,3,85.800,0.000,0.000,85.800,0.000,0.000,85.800
2018-06-13 06:00:00,1,12.950,0.000,0.000,12.950,0.000,0.000,12.950
2018-06-13 07:00:00,1,12.950,0.000,0.000,12.950,0.000,0.000,12.950
2018-06-13 08:00:00,1,12.950,0.000,0.000,12.950,0.000,0.780,13.730
2018-06-13 09:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-06-13 10:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-13 11:00:00,3,157.700,0.000,0.000,157.700,0.000,0.000,157.700
2018-06-13 12:00:00,2,54.900,0.000,0.000,54.900,0.000,0.000,54.900
2018-06-13 13:00:00,2,82.850,0.000,0.000,82.850,0.000,0.000,82.850
2018-06-13 14:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-06-13 15:00:00,4,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2018-06-13 16:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-06-13 17:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-06-13 18:00:00,2,44.900,0.000,0.000,44.900,0.000,0.000,44.900
2018-06-13 19:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-06-13 20:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-13 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-13 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-13 23:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-14 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-14 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-14 02:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-14 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-14 04:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-14 05:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-14 06:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-06-14 07:00:00,5,144.750,0.000,0.000,144.750,0.000,0.000,144.750
2018-06-14 08:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-06-14 09:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-14 10:00:00,3,72.850,0.000,0.000,72.850,0.000,0.000,72.850
2018-06-14 11:00:00,3,79.850,0.000,0.000,79.850,0.000,0.000,79.850
2018-06-14 12:00:00,2,97.800,0.000,0.000,97.800,0.000,0.000,97.800
2018-06-14 13:00:00,3,127.800,-6.740,0.000,121.060,0.000,0.000,121.060
2018-06-14 14:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-06-14 15:00:00,2,137.800,-15.420,0.000,122.380,0.000,0.660,123.040
2018-06-14 16:00:00,3,149.800,0.000,0.000,149.800,0.000,0.000,149.800
2018-06-14 17:00:00,3,79.850,0.000,0.000,79.850,0.000,0.000,79.850
2018-06-14 18:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-06-14 19:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-14 20:00:00,4,149.800,0.000,0.000,149.800,0.000,0.000,149.800
2018-06-14 21:00:00,6,177.650,0.000,0.000,177.650,0.000,0.000,177.650
2018-06-14 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-14 23:00:00,2,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-06-15 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-15 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-15 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-15 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-15 04:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-06-15 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-06-15 06:00:00,4,139.800,-8.730,0.000,131.070,0.000,0.000,131.070
