,year,month,day,total_sessions_x,total_carts,total_checkouts,total_orders_placed,total_conversion,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales,total_visitors,total_sessions_y
0,2017,1,1,1718,116,60,38,0.0,42,1533.0,-9.0,0.0,1524.0,21.0,0.0,1545.0,1672,1718
1,2017,1,2,2117,139,82,51,0.0,55,2012.0,-13.0,-211.0,1788.0,0.0,0.0,1788.0,2070,2117
2,2017,1,3,1927,148,84,53,1.0,53,1932.0,-20.0,-91.0,1821.0,11.0,0.0,1832.0,1883,1927
3,2017,1,4,1935,146,77,54,1.0,59,2357.0,-74.0,0.0,2283.0,33.0,0.0,2316.0,1906,1935
4,2017,1,5,2071,141,75,51,1.0,56,2077.0,-29.0,-105.0,1944.0,24.0,0.0,1968.0,2024,2071
5,2017,1,6,1889,140,77,43,1.0,43,1613.0,-9.0,-70.0,1534.0,11.0,0.0,1545.0,1852,1889
6,2017,1,7,1758,158,108,69,1.0,73,2576.0,-32.0,0.0,2544.0,22.0,0.0,2566.0,1719,1758
7,2017,1,8,1983,136,64,32,0.0,38,1433.0,-31.0,-70.0,1332.0,0.0,0.0,1332.0,1939,1983
8,2017,1,9,1834,143,82,56,1.0,57,2203.0,0.0,0.0,2203.0,19.0,0.0,2222.0,1781,1834
9,2017,1,10,2814,128,75,46,1.0,49,1726.0,0.0,-20.0,1706.0,11.0,0.0,1717.0,2785,2814
10,2017,1,11,2249,119,52,37,0.0,39,1377.0,-9.0,0.0,1367.0,0.0,1.0,1368.0,2212,2249
11,2017,1,12,1742,121,65,48,1.0,51,1771.0,0.0,-11.0,1760.0,11.0,0.0,1771.0,1698,1742
12,2017,1,13,1510,114,65,47,1.0,52,1875.0,-20.0,-35.0,1820.0,35.0,0.0,1855.0,1470,1510
13,2017,1,14,1571,110,63,40,1.0,46,1614.0,0.0,0.0,1614.0,0.0,0.0,1614.0,1524,1571
14,2017,1,15,2084,115,60,37,0.0,41,1536.0,-37.0,-105.0,1393.0,11.0,1.0,1405.0,2044,2084
15,2017,1,16,2163,146,74,53,1.0,56,2203.0,0.0,-14.0,2189.0,0.0,0.0,2189.0,2123,2163
16,2017,1,17,1759,115,56,36,0.0,41,1501.0,-17.0,0.0,1483.0,0.0,1.0,1484.0,1726,1759
17,2017,1,18,1868,139,77,51,1.0,55,1938.0,0.0,0.0,1938.0,0.0,0.0,1938.0,1819,1868
18,2017,1,19,1892,140,78,53,1.0,55,1912.0,-9.0,0.0,1903.0,8.0,0.0,1911.0,1843,1892
19,2017,1,20,856,57,38,24,1.0,28,987.0,-29.0,-25.0,933.0,29.0,0.0,962.0,829,856
20,2017,1,21,1641,115,60,42,0.0,46,1703.0,-26.0,0.0,1677.0,11.0,0.0,1688.0,1616,1641
21,2017,1,22,1844,157,76,51,1.0,55,1963.0,-13.0,-35.0,1915.0,16.0,0.0,1931.0,1807,1844
22,2017,1,23,1762,104,57,40,0.0,41,1458.0,-11.0,0.0,1446.0,0.0,0.0,1446.0,1714,1762
23,2017,1,24,1681,122,71,39,0.0,44,1643.0,-20.0,-3.0,1620.0,19.0,0.0,1639.0,1636,1681
24,2017,1,25,1670,115,72,48,1.0,49,1748.0,-9.0,-35.0,1705.0,21.0,0.0,1726.0,1632,1670
25,2017,1,26,1628,121,69,42,1.0,48,1801.0,-37.0,-25.0,1739.0,27.0,0.0,1766.0,1586,1628
26,2017,1,27,1325,84,52,35,1.0,37,1326.0,-11.0,-70.0,1245.0,8.0,0.0,1253.0,1301,1325
27,2017,1,28,1321,92,44,30,1.0,33,1144.0,-29.0,-35.0,1081.0,22.0,0.0,1103.0,1285,1321
28,2017,1,29,1556,120,57,37,1.0,41,1457.0,-9.0,0.0,1448.0,11.0,0.0,1459.0,1524,1556
29,2017,1,30,1453,110,65,39,1.0,41,1474.0,0.0,0.0,1474.0,24.0,0.0,1498.0,1416,1453
30,2017,1,31,1455,105,57,38,1.0,38,1330.0,0.0,-60.0,1270.0,11.0,0.0,1281.0,1415,1455
31,2017,2,1,1445,95,58,39,1.0,42,1539.0,0.0,0.0,1539.0,0.0,0.0,1539.0,1412,1445
32,2017,2,2,1320,94,49,32,1.0,34,1233.0,-20.0,0.0,1213.0,11.0,0.0,1224.0,1305,1320
33,2017,2,3,1311,106,66,45,1.0,48,1744.0,-26.0,-35.0,1684.0,11.0,0.0,1695.0,1286,1311
34,2017,2,4,1395,100,70,50,1.0,51,1839.0,-9.0,0.0,1830.0,0.0,1.0,1831.0,1366,1395
35,2017,2,5,1443,111,63,42,1.0,47,1885.0,-11.0,-45.0,1829.0,48.0,0.0,1877.0,1408,1443
36,2017,2,6,1434,93,52,33,0.0,33,1128.0,0.0,0.0,1128.0,24.0,0.0,1152.0,1407,1434
37,2017,2,7,1516,103,56,38,1.0,39,1385.0,0.0,0.0,1385.0,13.0,0.0,1398.0,1487,1516
38,2017,2,8,1416,89,49,35,1.0,41,1417.0,-24.0,0.0,1393.0,8.0,1.0,1402.0,1389,1416
39,2017,2,9,1423,102,70,45,1.0,50,1771.0,-23.0,-48.0,1700.0,-5.0,0.0,1695.0,1401,1423
40,2017,2,10,1187,92,54,40,1.0,42,1545.0,0.0,0.0,1545.0,24.0,0.0,1569.0,1168,1187
41,2017,2,11,1232,100,56,33,1.0,35,1267.0,0.0,0.0,1267.0,13.0,0.0,1280.0,1200,1232
42,2017,2,12,1502,106,62,42,1.0,46,1632.0,-11.0,0.0,1621.0,0.0,0.0,1621.0,1452,1502
43,2017,2,13,1464,94,53,37,1.0,42,1405.0,-25.0,0.0,1380.0,0.0,0.0,1380.0,1437,1464
44,2017,2,14,1191,74,47,30,1.0,32,1253.0,0.0,-25.0,1228.0,26.0,0.0,1254.0,1161,1191
45,2017,2,15,1288,82,48,36,1.0,37,1262.0,0.0,0.0,1262.0,11.0,0.0,1273.0,1273,1288
46,2017,2,16,1364,95,52,41,1.0,40,1419.0,0.0,0.0,1419.0,32.0,0.0,1451.0,1323,1364
47,2017,2,17,1246,101,62,46,1.0,54,1891.0,-3.0,-35.0,1853.0,0.0,0.0,1853.0,1204,1246
48,2017,2,18,1259,72,39,27,0.0,34,1307.0,-22.0,0.0,1285.0,24.0,0.0,1309.0,1232,1259
49,2017,2,19,1290,77,46,34,1.0,39,1416.0,-9.0,-20.0,1387.0,30.0,0.0,1417.0,1255,1290
50,2017,2,20,1529,116,60,39,1.0,45,1701.0,-20.0,0.0,1681.0,13.0,0.0,1694.0,1491,1529
51,2017,2,21,1510,101,60,37,1.0,41,1506.0,-20.0,-35.0,1451.0,65.0,1.0,1517.0,1468,1510
52,2017,2,22,1482,75,48,33,0.0,37,1312.0,0.0,0.0,1312.0,0.0,3.0,1315.0,1458,1482
53,2017,2,23,1433,92,61,35,1.0,39,1292.0,-9.0,0.0,1283.0,0.0,0.0,1283.0,1407,1433
54,2017,2,24,1185,95,60,46,1.0,54,1913.0,-11.0,-25.0,1877.0,13.0,0.0,1890.0,1145,1185
55,2017,2,25,1034,84,49,31,1.0,42,1518.0,-11.0,0.0,1507.0,11.0,0.0,1518.0,1007,1034
56,2017,2,26,1229,84,52,34,1.0,40,1432.0,-18.0,0.0,1414.0,32.0,0.0,1446.0,1201,1229
57,2017,2,27,1255,99,59,46,1.0,54,1918.0,0.0,0.0,1918.0,19.0,1.0,1938.0,1230,1255
58,2017,2,28,1365,115,75,51,1.0,54,2100.0,-3.0,0.0,2097.0,41.0,0.0,2138.0,1338,1365
59,2017,3,1,1459,108,65,53,1.0,59,1983.0,-20.0,-35.0,1928.0,8.0,0.0,1936.0,1424,1459
60,2017,3,2,1442,104,54,39,1.0,40,1352.0,-16.0,0.0,1336.0,27.0,0.0,1363.0,1416,1442
61,2017,3,3,1248,90,55,42,1.0,43,1505.0,0.0,-35.0,1470.0,0.0,0.0,1470.0,1216,1248
62,2017,3,4,1238,91,56,36,1.0,39,1424.0,-11.0,0.0,1413.0,0.0,0.0,1413.0,1216,1238
63,2017,3,5,1422,98,58,45,1.0,49,1681.0,-19.0,0.0,1662.0,22.0,0.0,1684.0,1383,1422
64,2017,3,6,1366,110,71,52,1.0,56,1879.0,-9.0,0.0,1869.0,35.0,0.0,1904.0,1338,1366
65,2017,3,7,1360,103,66,46,1.0,47,1727.0,-20.0,-125.0,1582.0,19.0,0.0,1601.0,1334,1360
66,2017,3,8,1338,92,54,38,1.0,42,1493.0,-21.0,-35.0,1437.0,0.0,0.0,1437.0,1315,1338
67,2017,3,9,1292,84,50,40,1.0,44,1562.0,-9.0,0.0,1554.0,0.0,0.0,1554.0,1265,1292
68,2017,3,10,1298,122,77,57,1.0,61,2168.0,-6.0,0.0,2161.0,19.0,0.0,2180.0,1261,1298
69,2017,3,11,1297,103,56,34,1.0,37,1383.0,0.0,0.0,1383.0,11.0,0.0,1394.0,1277,1297
70,2017,3,12,1391,105,55,45,1.0,47,1659.0,-6.0,0.0,1653.0,38.0,0.0,1691.0,1351,1391
71,2017,3,13,1361,94,53,36,1.0,36,1276.0,0.0,0.0,1276.0,16.0,1.0,1293.0,1327,1361
72,2017,3,14,1476,118,74,45,1.0,49,1713.0,-32.0,0.0,1681.0,21.0,0.0,1702.0,1442,1476
73,2017,3,15,1550,121,79,43,1.0,47,1703.0,-21.0,0.0,1682.0,19.0,0.0,1701.0,1522,1550
74,2017,3,16,1526,129,74,44,1.0,50,2152.0,-118.0,0.0,2035.0,40.0,1.0,2076.0,1480,1526
75,2017,3,17,1196,92,50,38,1.0,40,1390.0,-24.0,0.0,1366.0,22.0,0.0,1388.0,1168,1196
76,2017,3,18,1176,86,51,34,1.0,37,1387.0,-3.0,0.0,1383.0,11.0,0.0,1394.0,1151,1176
77,2017,3,19,1337,99,62,45,1.0,48,1693.0,-17.0,-95.0,1580.0,41.0,0.0,1621.0,1308,1337
78,2017,3,20,1377,84,58,41,1.0,44,1446.0,0.0,-70.0,1376.0,0.0,0.0,1376.0,1356,1377
79,2017,3,21,1420,108,59,37,1.0,42,1564.0,-17.0,0.0,1547.0,8.0,0.0,1555.0,1380,1420
80,2017,3,22,1303,82,47,36,1.0,39,1374.0,-17.0,0.0,1356.0,19.0,0.0,1375.0,1283,1303
81,2017,3,23,1005,64,39,27,1.0,27,1000.0,-19.0,0.0,980.0,35.0,0.0,1015.0,980,1005
82,2017,3,24,1007,68,43,24,0.0,25,840.0,-11.0,0.0,828.0,0.0,0.0,828.0,982,1007
83,2017,3,25,1036,68,40,26,1.0,27,1002.0,-9.0,0.0,993.0,0.0,0.0,993.0,1008,1036
84,2017,3,26,1270,104,60,37,1.0,41,1376.0,-13.0,-25.0,1338.0,8.0,0.0,1346.0,1243,1270
85,2017,3,27,1414,95,53,31,0.0,33,1145.0,-13.0,0.0,1132.0,0.0,1.0,1133.0,1380,1414
86,2017,3,28,1250,93,54,36,1.0,39,1319.0,-35.0,0.0,1284.0,30.0,0.0,1314.0,1216,1250
87,2017,3,29,1103,97,52,40,1.0,42,1575.0,0.0,0.0,1575.0,13.0,0.0,1588.0,1051,1103
88,2017,3,30,1218,75,40,29,1.0,31,1086.0,0.0,0.0,1086.0,0.0,0.0,1086.0,1172,1218
89,2017,3,31,980,76,47,34,1.0,38,1436.0,-17.0,-25.0,1393.0,11.0,0.0,1404.0,938,980
90,2017,4,1,821,52,29,18,1.0,19,852.0,0.0,0.0,852.0,0.0,0.0,852.0,796,821
91,2017,4,2,1080,88,50,40,1.0,44,1590.0,0.0,-70.0,1521.0,24.0,0.0,1544.0,1042,1080
92,2017,4,3,1016,52,29,21,0.0,23,875.0,-9.0,-275.0,591.0,11.0,0.0,602.0,989,1016
93,2017,4,4,1072,60,31,18,0.0,20,747.0,0.0,-105.0,642.0,32.0,1.0,675.0,1053,1072
94,2017,4,5,929,72,37,24,0.0,27,1171.0,0.0,-118.0,1053.0,8.0,0.0,1061.0,895,929
95,2017,4,6,914,70,44,32,1.0,34,1165.0,0.0,0.0,1165.0,0.0,0.0,1165.0,877,914
96,2017,4,7,837,50,27,20,0.0,24,812.0,-17.0,-130.0,664.0,8.0,0.0,672.0,815,837
97,2017,4,8,822,45,24,14,0.0,15,507.0,0.0,-35.0,472.0,0.0,0.0,472.0,797,822
98,2017,4,9,917,68,38,27,1.0,27,899.0,0.0,-70.0,829.0,0.0,0.0,829.0,893,917
99,2017,4,10,1034,65,34,25,1.0,26,978.0,0.0,0.0,978.0,19.0,0.0,997.0,1000,1034
100,2017,4,11,1193,74,47,33,1.0,33,1327.0,-11.0,0.0,1316.0,38.0,0.0,1354.0,1157,1193
101,2017,4,12,1255,81,43,28,0.0,29,999.0,0.0,-310.0,690.0,0.0,0.0,690.0,1220,1255
102,2017,4,13,1277,100,61,43,1.0,46,1513.0,-4.0,-95.0,1414.0,35.0,0.0,1449.0,1239,1277
103,2017,4,14,1222,89,54,36,1.0,39,1431.0,-12.0,-117.0,1301.0,35.0,0.0,1336.0,1185,1222
104,2017,4,15,1142,80,38,23,0.0,24,809.0,0.0,-115.0,694.0,0.0,1.0,695.0,1100,1142
105,2017,4,16,1061,66,39,30,1.0,33,1179.0,-17.0,0.0,1162.0,0.0,0.0,1162.0,1031,1061
106,2017,4,17,1184,83,55,35,1.0,35,1333.0,-11.0,-45.0,1277.0,32.0,0.0,1309.0,1141,1184
107,2017,4,18,1351,122,74,46,1.0,49,1660.0,-9.0,0.0,1652.0,32.0,0.0,1684.0,1304,1351
108,2017,4,19,1476,99,68,54,1.0,56,1969.0,0.0,-61.0,1908.0,30.0,0.0,1938.0,1427,1476
109,2017,4,20,1195,75,35,24,0.0,26,935.0,0.0,-150.0,785.0,13.0,0.0,798.0,1167,1195
110,2017,4,21,1468,121,68,36,1.0,39,1334.0,-22.0,-35.0,1277.0,24.0,0.0,1301.0,1421,1468
111,2017,4,22,1939,155,73,46,1.0,51,1924.0,-15.0,0.0,1909.0,89.0,0.0,1998.0,1877,1939
112,2017,4,23,2384,202,111,68,1.0,71,2802.0,0.0,-95.0,2707.0,144.0,1.0,2852.0,2290,2384
113,2017,4,24,1915,153,95,69,1.0,76,2679.0,-38.0,0.0,2640.0,143.0,0.0,2783.0,1832,1915
114,2017,4,25,1818,136,81,53,1.0,54,1947.0,0.0,0.0,1947.0,65.0,0.0,2012.0,1765,1818
115,2017,4,26,1720,117,73,44,1.0,51,1888.0,-43.0,0.0,1845.0,44.0,0.0,1889.0,1674,1720
116,2017,4,27,1820,155,93,66,1.0,70,2581.0,0.0,0.0,2581.0,26.0,0.0,2607.0,1747,1820
117,2017,4,28,1548,108,58,37,1.0,43,1498.0,-29.0,0.0,1469.0,60.0,1.0,1530.0,1496,1548
118,2017,4,29,1545,90,55,42,1.0,45,1632.0,-6.0,-35.0,1590.0,11.0,0.0,1601.0,1492,1545
119,2017,4,30,1729,136,82,53,1.0,57,2086.0,-20.0,0.0,2066.0,30.0,0.0,2096.0,1671,1729
120,2017,5,1,1743,153,91,64,1.0,67,2432.0,-21.0,0.0,2411.0,35.0,0.0,2446.0,1676,1743
121,2017,5,2,1677,133,77,52,1.0,57,1963.0,-9.0,0.0,1954.0,11.0,0.0,1965.0,1621,1677
122,2017,5,3,1561,135,81,55,1.0,59,2116.0,-11.0,0.0,2104.0,0.0,0.0,2104.0,1510,1561
123,2017,5,4,1454,97,56,43,1.0,45,1566.0,-20.0,0.0,1546.0,22.0,0.0,1568.0,1396,1454
124,2017,5,5,1294,88,49,34,1.0,39,1405.0,0.0,0.0,1405.0,24.0,0.0,1429.0,1242,1294
125,2017,5,6,1259,95,55,40,1.0,41,1417.0,-20.0,0.0,1397.0,13.0,0.0,1410.0,1214,1259
126,2017,5,7,1481,119,67,43,1.0,46,1902.0,-9.0,-35.0,1858.0,40.0,0.0,1898.0,1427,1481
127,2017,5,8,1478,101,64,44,1.0,47,1564.0,-30.0,0.0,1533.0,16.0,0.0,1549.0,1437,1478
128,2017,5,9,1361,118,69,50,1.0,53,2009.0,0.0,0.0,2009.0,53.0,0.0,2062.0,1329,1361
129,2017,5,10,1209,89,50,40,1.0,43,1580.0,-20.0,-35.0,1525.0,37.0,0.0,1562.0,1176,1209
130,2017,5,11,1390,91,46,33,1.0,38,1306.0,-24.0,-26.0,1256.0,29.0,0.0,1285.0,1345,1390
131,2017,5,12,1176,76,45,34,1.0,40,1397.0,-29.0,-103.0,1265.0,40.0,0.0,1305.0,1126,1176
132,2017,5,13,1008,69,38,23,0.0,24,828.0,0.0,0.0,828.0,11.0,0.0,839.0,970,1008
133,2017,5,14,1236,81,54,45,1.0,43,1538.0,0.0,0.0,1538.0,0.0,0.0,1538.0,1193,1236
134,2017,5,15,1303,94,50,36,1.0,41,1386.0,-16.0,0.0,1370.0,8.0,0.0,1377.0,1254,1303
135,2017,5,16,1197,69,44,27,0.0,28,1190.0,-3.0,-200.0,987.0,8.0,2.0,997.0,1158,1197
136,2017,5,17,1242,86,50,35,1.0,38,1318.0,0.0,0.0,1318.0,41.0,0.0,1359.0,1196,1242
137,2017,5,18,1231,90,51,36,1.0,37,1233.0,-18.0,-115.0,1100.0,11.0,0.0,1111.0,1205,1231
138,2017,5,19,967,67,31,23,1.0,25,895.0,-9.0,0.0,887.0,0.0,0.0,887.0,935,967
139,2017,5,20,1001,62,41,31,1.0,32,1059.0,0.0,0.0,1059.0,40.0,2.0,1101.0,950,1001
140,2017,5,21,1149,71,39,29,0.0,30,1157.0,0.0,0.0,1157.0,27.0,1.0,1186.0,1113,1149
141,2017,5,22,1212,67,39,29,1.0,30,1051.0,-9.0,0.0,1043.0,27.0,2.0,1072.0,1171,1212
142,2017,5,23,1092,71,28,21,0.0,23,816.0,-11.0,0.0,804.0,0.0,0.0,804.0,1058,1092
143,2017,5,24,1068,51,35,25,1.0,29,1166.0,-11.0,0.0,1155.0,0.0,0.0,1155.0,1046,1068
144,2017,5,25,1086,58,33,24,0.0,26,916.0,-9.0,-25.0,882.0,0.0,0.0,882.0,1058,1086
145,2017,5,26,849,51,28,17,0.0,18,592.0,-6.0,0.0,586.0,0.0,0.0,586.0,821,849
146,2017,5,27,781,50,29,21,0.0,22,830.0,-9.0,0.0,821.0,13.0,0.0,834.0,755,781
147,2017,5,28,844,50,29,20,1.0,20,870.0,0.0,0.0,870.0,21.0,2.0,893.0,802,844
148,2017,5,29,919,56,32,21,1.0,22,795.0,0.0,0.0,795.0,11.0,0.0,806.0,880,919
149,2017,5,30,923,57,35,25,1.0,27,968.0,0.0,0.0,968.0,11.0,0.0,978.0,894,923
150,2017,5,31,988,39,23,14,0.0,16,543.0,-10.0,0.0,533.0,0.0,0.0,533.0,960,988
151,2017,6,1,975,58,40,26,1.0,28,928.0,-6.0,-45.0,876.0,0.0,0.0,876.0,939,975
152,2017,6,2,830,53,34,24,1.0,29,1091.0,-23.0,0.0,1068.0,8.0,3.0,1079.0,807,830
153,2017,6,3,768,41,25,19,1.0,22,920.0,-20.0,0.0,900.0,0.0,0.0,900.0,735,768
154,2017,6,4,868,58,33,21,0.0,21,778.0,0.0,0.0,778.0,0.0,0.0,778.0,836,868
155,2017,6,5,989,65,36,26,1.0,26,977.0,0.0,0.0,977.0,11.0,1.0,988.0,967,989
156,2017,6,6,921,49,30,20,0.0,22,849.0,0.0,0.0,849.0,0.0,0.0,849.0,899,921
157,2017,6,7,970,62,37,28,1.0,30,1076.0,-12.0,0.0,1065.0,35.0,1.0,1100.0,937,970
158,2017,6,8,916,58,34,23,1.0,24,812.0,0.0,0.0,812.0,0.0,0.0,812.0,888,916
159,2017,6,9,926,53,39,28,1.0,31,1148.0,-15.0,0.0,1133.0,22.0,0.0,1155.0,890,926
160,2017,6,10,905,63,39,26,1.0,32,1190.0,-17.0,0.0,1173.0,0.0,1.0,1173.0,863,905
161,2017,6,11,984,62,25,13,0.0,16,590.0,0.0,0.0,590.0,0.0,0.0,590.0,957,984
162,2017,6,12,1064,70,42,26,1.0,29,995.0,-29.0,0.0,966.0,11.0,0.0,977.0,1029,1064
163,2017,6,13,1016,64,36,24,1.0,25,840.0,-6.0,0.0,833.0,24.0,0.0,857.0,979,1016
164,2017,6,14,980,74,43,32,1.0,34,1134.0,-17.0,0.0,1117.0,0.0,0.0,1117.0,941,980
165,2017,6,15,919,48,27,18,0.0,19,674.0,0.0,0.0,674.0,0.0,0.0,674.0,889,919
166,2017,6,16,849,58,35,26,1.0,27,927.0,-6.0,0.0,920.0,19.0,0.0,940.0,821,849
167,2017,6,17,794,43,16,13,0.0,14,522.0,0.0,0.0,522.0,8.0,0.0,531.0,770,794
168,2017,6,18,908,51,30,19,1.0,19,614.0,-3.0,0.0,611.0,0.0,0.0,611.0,880,908
169,2017,6,19,1110,68,36,19,0.0,22,797.0,-9.0,-34.0,754.0,43.0,1.0,798.0,1060,1110
170,2017,6,20,1052,64,42,24,0.0,26,929.0,-9.0,0.0,920.0,22.0,1.0,943.0,1018,1052
171,2017,6,21,924,57,28,23,1.0,25,962.0,-6.0,0.0,956.0,11.0,0.0,967.0,880,924
172,2017,6,22,1045,73,42,27,1.0,31,1284.0,0.0,-202.0,1082.0,8.0,1.0,1091.0,1008,1045
173,2017,6,23,969,61,31,23,0.0,24,827.0,-11.0,0.0,815.0,0.0,0.0,815.0,934,969
174,2017,6,24,892,64,38,23,1.0,27,1031.0,-9.0,0.0,1023.0,8.0,1.0,1032.0,859,892
175,2017,6,25,939,71,35,18,0.0,19,678.0,0.0,-35.0,643.0,0.0,0.0,643.0,899,939
176,2017,6,26,1059,55,32,22,0.0,29,1045.0,-12.0,0.0,1034.0,11.0,0.0,1045.0,1024,1059
177,2017,6,27,1124,59,35,21,0.0,25,1166.0,-52.0,-25.0,1089.0,19.0,1.0,1109.0,1086,1124
178,2017,6,28,1045,62,33,22,0.0,24,850.0,0.0,0.0,850.0,0.0,0.0,850.0,1008,1045
